"TL","Territory level and Typology","REG_ID","Region","VAR","Indicator","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"1","Country","TUR","Turkey","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,3.4,,
"1","Country","TUR","Turkey","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2007","2007",,,"0","Units",,,24185,,
"1","Country","TUR","Turkey","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,34.5,,
"1","Country","TUR","Turkey","HOMIC","Intentional Homicides (number)","ALL","All regions","2008","2008",,,"0","Units",,,2248,,
"1","Country","TUR","Turkey","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,3.2,,
"1","Country","TUR","Turkey","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2008","2008",,,"0","Units",,,29500,,
"1","Country","TUR","Turkey","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,41.5,,
"1","Country","TUR","Turkey","HOMIC","Intentional Homicides (number)","ALL","All regions","2009","2009",,,"0","Units",,,2091,,
"1","Country","TUR","Turkey","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,2.9,,
"1","Country","TUR","Turkey","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2009","2009",,,"0","Units",,,30171,,
"1","Country","TUR","Turkey","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,41.9,,
"1","Country","TUR","Turkey","HOMIC","Intentional Homicides (number)","ALL","All regions","2010","2010",,,"0","Units",,,1773,,
"1","Country","TUR","Turkey","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,2.4,,
"1","Country","TUR","Turkey","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2010","2010",,,"0","Units",,,28359,,
"1","Country","TUR","Turkey","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,38.8,,
"1","Country","TUR","Turkey","HOMIC","Intentional Homicides (number)","ALL","All regions","2011","2011",,,"0","Units",,,1693,,
"1","Country","TUR","Turkey","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2011","2011",,,"0","Units",,,2.3,,
"1","Country","TUR","Turkey","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2011","2011",,,"0","Units",,,27446,,
"1","Country","TUR","Turkey","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2011","2011",,,"0","Units",,,37,,
"1","Country","TUR","Turkey","HOMIC","Intentional Homicides (number)","ALL","All regions","2012","2012",,,"0","Units",,,1805,,
"1","Country","TUR","Turkey","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,2.4,,
"1","Country","TUR","Turkey","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2012","2012",,,"0","Units",,,31013,,
"1","Country","TUR","Turkey","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,41.3,,
"1","Country","TUR","Turkey","HOMIC","Intentional Homicides (number)","ALL","All regions","2013","2013",,,"0","Units",,,1788,,
"1","Country","TUR","Turkey","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,2.3,,
"1","Country","TUR","Turkey","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2013","2013",,,"0","Units",,,35533,,
"1","Country","TUR","Turkey","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,46.7,,
"1","Country","COL","Colombia","HOMIC","Intentional Homicides (number)","ALL","All regions","2003","2003",,,"0","Units",,,23523,,
"1","Country","COL","Colombia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2003","2003",,,"0","Units",,,56.2,,
"1","Country","COL","Colombia","HOMIC","Intentional Homicides (number)","ALL","All regions","2004","2004",,,"0","Units",,,20210,,
"1","Country","COL","Colombia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2004","2004",,,"0","Units",,,47.7,,
"1","Country","COL","Colombia","HOMIC","Intentional Homicides (number)","ALL","All regions","2005","2005",,,"0","Units",,,18111,,
"1","Country","COL","Colombia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,42.2,,
"1","Country","COL","Colombia","HOMIC","Intentional Homicides (number)","ALL","All regions","2006","2006",,,"0","Units",,,17479,,
"1","Country","COL","Colombia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,40.3,,
"1","Country","COL","Colombia","HOMIC","Intentional Homicides (number)","ALL","All regions","2007","2007",,,"0","Units",,,17198,,
"1","Country","COL","Colombia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,39.2,,
"1","Country","COL","Colombia","HOMIC","Intentional Homicides (number)","ALL","All regions","2008","2008",,,"0","Units",,,16140,,
"1","Country","COL","Colombia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,36.3,,
"1","Country","COL","Colombia","HOMIC","Intentional Homicides (number)","ALL","All regions","2009","2009",,,"0","Units",,,15817,,
"1","Country","COL","Colombia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,35.2,,
"1","Country","COL","Colombia","HOMIC","Intentional Homicides (number)","ALL","All regions","2010","2010",,,"0","Units",,,15459,,
"1","Country","COL","Colombia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,34,,
"1","Country","COL","Colombia","HOMIC","Intentional Homicides (number)","ALL","All regions","2011","2011",,,"0","Units",,,16127,,
"1","Country","COL","Colombia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2011","2011",,,"0","Units",,,35,,
"1","Country","COL","Colombia","HOMIC","Intentional Homicides (number)","ALL","All regions","2012","2012",,,"0","Units",,,16440,,
"1","Country","COL","Colombia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,35.3,,
"1","Country","COL","Colombia","HOMIC","Intentional Homicides (number)","ALL","All regions","2013","2013",,,"0","Units",,,15419,,
"1","Country","COL","Colombia","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,13343,,
"1","Country","ITA","Italy","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2011","2011",,,"0","Units",,,334.8,,
"1","Country","ITA","Italy","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2012","2012",,,"0","Units",,,196589,,
"1","Country","ITA","Italy","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,1.4,,
"1","Country","ITA","Italy","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,330.2,,
"1","Country","ITA","Italy","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2013","2013",,,"0","Units",,,183486,,
"1","Country","COL","Colombia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,28,,
"1","Country","JPN","Japan","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,0.8,,
"1","Country","COL","Colombia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,32.7,,
"1","Country","ITA","Italy","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2011","2011",,,"0","Units",,,198774,,
"1","Country","ITA","Italy","HOMIC","Intentional Homicides (number)","ALL","All regions","2013","2013",,,"0","Units",,,868,,
"1","Country","ITA","Italy","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,304.6,,
"1","Country","JPN","Japan","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,47.1,,
"1","Country","SVN","Slovenia","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,13.9,,
"1","Country","DEU","Germany","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,4.9,,
"1","Country","FIN","Finland","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,9.3,,
"1","Country","HUN","Hungary","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,13,,
"1","Country","SVN","Slovenia","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,8.3,,
"1","Country","ISL","Iceland","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,12.8,,
"1","Country","DEU","Germany","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,5.5,,
"1","Country","POL","Poland","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,15.6,,
"1","Country","CZE","Czech Republic","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,9.8,,
"1","Country","LTU","Lithuania","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,14.5,,
"1","Country","ESP","Spain","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,10.3,,
"1","Country","SVK","Slovak Republic","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,14.2,,
"1","Country","CZE","Czech Republic","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,10.6,,
"1","Country","POL","Poland","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,11.8,,
"1","Country","EST","Estonia","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,15.1,,
"1","Country","LUX","Luxembourg","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,5.7,,
"1","Country","FRA","France","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,7.7,,
"1","Country","EST","Estonia","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,18.2,,
"1","Country","LVA","Latvia","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,12.1,,
"1","Country","GRC","Greece","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,15.6,,
"1","Country","NOR","Norway","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,5.8,,
"1","Country","IRL","Ireland","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,8.3,,
"1","Country","CZE","Czech Republic","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,11.2,,
"1","Country","SWE","Sweden","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,3.3,,
"1","Country","FRA","France","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,7.2,,
"1","Country","NOR","Norway","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,5.4,,
"1","Country","GRC","Greece","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,14.6,,
"1","Country","CAN","Canada","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,7.5,,
"1","Country","PRT","Portugal","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,10.2,,
"1","Country","HUN","Hungary","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,15.3,,
"1","Country","SWE","Sweden","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,4.3,,
"1","Country","GBR","United Kingdom","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,5.6,,
"1","Country","SVK","Slovak Republic","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,9.6,,
"1","Country","PRT","Portugal","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,10.9,,
"1","Country","AUT","Austria","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,7.7,,
"1","Country","AUT","Austria","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,9.6,,
"1","Country","SWE","Sweden","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,5.7,,
"1","Country","NLD","Netherlands","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,4.9,,
"1","Country","POL","Poland","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,13.2,,
"1","Country","NOR","Norway","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,6.4,,
"1","Country","ITA","Italy","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,9.8,,
"1","Country","LUX","Luxembourg","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,7,,
"1","Country","GBR","United Kingdom","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,5,,
"1","Country","BEL","Belgium","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,9.5,,
"1","Country","BEL","Belgium","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,10.9,,
"1","Country","LVA","Latvia","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,22.1,,
